,Unnamed: 0,시군구법정동번지코드,시군구법정동번코드_x,시군구법정동코드_x,본번,부번,사용량_KWH,시도명,시군구명,법정동명,새주소대로로코드,새주소대로로명,새주소본번,새주소부번,시군구법정동번코드_y,시군구법정동코드_y,번,지,주소,분류,기업,이름,비고,임차여부,전력사용량
0,1112028,471303103412700,47130310341270,4713031034,1270,0,12229,경상북도,경주시,양북면 장항리,471303305029.0,불국로,1655.0,0.0,47130310341270,4713031034,1270,0,경북 경주시 양북면 불국로 1655,공공,한국수력원자력(주),메인데이터센터(경주),-,-,
1,1138397,4719012500941,471901250094,4719012500,94,1,44136,경상북도,구미시,임수동,471903018021.0,3공단3로,302.0,0.0,471901250094,4719012500,94,1,"경상북도 구미시 3공단3로 302,경상북도 구미시 임수동 94-1 삼성전자 2공장",민간,삼성SDS,구미 데이터센터,-,-,
