,시군구법정동번지코드,시군구법정동번코드,시군구법정동코드,본번,부번,사용량_KWH,시도명,시군구명,법정동명,새주소대로로코드,새주소대로로명,새주소본번,새주소부번
367439,30170103001195,3017010300119,3017010300,119,5,961,대전광역시,서구,도마동,301704298254.0,도솔6길,36.0,0.0
367440,301701030011933,3017010300119,3017010300,119,33,863,대전광역시,서구,도마동,301703166017.0,도솔로,57.0,0.0
367441,30170103001206,3017010300120,3017010300,120,6,8044,대전광역시,서구,도마동,301704298252.0,도솔4길,31.0,0.0
367463,3017010300134116,3017010300134,3017010300,134,116,998,대전광역시,서구,도마동,-,-,-,-
367464,3017010300134152,3017010300134,3017010300,134,152,10241,대전광역시,서구,도마동,301704298210.0,도마4길,52.0,0.0
367465,301701030013513,3017010300135,3017010300,135,13,2363,대전광역시,서구,도마동,301704298228.0,도마시장2길,14.0,0.0
367466,301701030013925,3017010300139,3017010300,139,25,143,대전광역시,서구,도마동,301703000095.0,계백로,1462.0,0.0
367467,30170103001413,3017010300141,3017010300,141,3,9181,대전광역시,서구,도마동,301703000095.0,계백로,1461.0,0.0
367468,301701030014110,3017010300141,3017010300,141,10,1025,대전광역시,서구,도마동,301703000095.0,계백로,1451.0,0.0
367469,301701030014240,3017010300142,3017010300,142,40,2721,대전광역시,서구,도마동,301703000095.0,계백로,1431.0,0.0
367462,301701030013437,3017010300134,3017010300,134,37,7232,대전광역시,서구,도마동,301704298208.0,도마2길,47.0,0.0
367470,301701030014247,3017010300142,3017010300,142,47,4144,대전광역시,서구,도마동,301704298206.0,도마1길,29.0,0.0
367472,301701030014257,3017010300142,3017010300,142,57,435,대전광역시,서구,도마동,301704298208.0,도마2길,28.0,0.0
367473,301701030015311,3017010300153,3017010300,153,11,4951,대전광역시,서구,도마동,301703166017.0,도솔로,54.0,0.0
366242,301401180046111,3014011800461,3014011800,461,11,112,대전광역시,중구,사정동,301403165029.0,안영로,73.0,0.0
366241,30140118004602,3014011800460,3014011800,460,2,25093,대전광역시,중구,사정동,301403010010.0,산서로,16.0,0.0
366240,30140118004435,3014011800443,3014011800,443,5,989,대전광역시,중구,사정동,301403010010.0,산서로,39.0,0.0
366239,30140118004415,3014011800441,3014011800,441,5,6141,대전광역시,중구,사정동,301403010010.0,산서로,59.0,0.0
366238,30140118004413,3014011800441,3014011800,441,3,541,대전광역시,중구,사정동,301403010010.0,산서로,57.0,0.0
367471,301701030014253,3017010300142,3017010300,142,53,1096,대전광역시,서구,도마동,301703166016.0,도산로,58.0,0.0
367461,301701030013422,3017010300134,3017010300,134,22,1337,대전광역시,서구,도마동,301704298227.0,도마시장1길,45.0,0.0
367460,301701030013421,3017010300134,3017010300,134,21,1894,대전광역시,서구,도마동,301704298210.0,도마4길,50.0,0.0
367459,30170103001347,3017010300134,3017010300,134,7,7884,대전광역시,서구,도마동,301704298228.0,도마시장2길,31.0,0.0
367442,301701030012023,3017010300120,3017010300,120,23,855,대전광역시,서구,도마동,301704298252.0,도솔4길,11.0,0.0
367443,301701030012028,3017010300120,3017010300,120,28,1078,대전광역시,서구,도마동,301704298252.0,도솔4길,27.0,0.0
367444,30170103001215,3017010300121,3017010300,121,5,4244,대전광역시,서구,도마동,301703166017.0,도솔로,66.0,0.0
367445,30170103001216,3017010300121,3017010300,121,6,5367,대전광역시,서구,도마동,301703166017.0,도솔로,68.0,0.0
367446,30170103001217,3017010300121,3017010300,121,7,4635,대전광역시,서구,도마동,301704298447.0,사마7길,4.0,0.0
367447,301701030012218,3017010300122,3017010300,122,18,3225,대전광역시,서구,도마동,301704298441.0,사마1길,71.0,0.0
367448,301701030012224,3017010300122,3017010300,122,24,304,대전광역시,서구,도마동,301704298441.0,사마1길,67.0,0.0
367449,30170103001231,3017010300123,3017010300,123,1,2580,대전광역시,서구,도마동,301704298441.0,사마1길,29.0,0.0
