,Unnamed: 0,시군구법정동번지코드,시군구법정동번코드_x,시군구법정동코드_x,본번,부번,사용량_KWH,시도명,시군구명,법정동명,새주소대로로코드,새주소대로로명,새주소본번,새주소부번,시군구법정동번코드_y,시군구법정동코드_y,번,지,주소,분류,기업,이름,비고,임차여부,전력사용량
0,763767,431121060013900,43112106001390,4311210600,1390,0,808164,충청북도,청주시 서원구,분평동,431124512137.0,1순환로1063번길,12.0,0.0,43112106001390,4311210600,1390,0,충청북도 청주시 서원구 1순환로 1063번길 12 (분평동 1390),통신,KT,KT 청주 IDC,-,-,
1,814231,437703302814450,43770330281445,4377033028,1445,0,1978,충청북도,음성군,맹동면 두성리,437704541728.0,태정로,6.0,0.0,43770330281445,4377033028,1445,0,충북 음성군 맹동면 태정로 6 한국고용정보원,공공,한국고용정보원,한국고용정보원 전산실,-,-,
