,시군구법정동번지코드,시군구법정동번코드,시군구법정동코드,본번,부번,사용량_KWH,시도명,시군구명,법정동명,새주소대로로코드,새주소대로로명,새주소본번,새주소부번
404429,36110350222070,3611035022207,3611035022,207,0,570,세종특별자치시,세종특별자치시,장군면 평기리,-,-,-,-
404430,36110350222072,3611035022207,3611035022,207,2,12,세종특별자치시,세종특별자치시,장군면 평기리,361104574684.0,평기길,149.0,0.0
404431,36110350222100,3611035022210,3611035022,210,0,18,세종특별자치시,세종특별자치시,장군면 평기리,361104574684.0,평기길,168.0,8.0
404432,36110350222111,3611035022211,3611035022,211,1,692,세종특별자치시,세종특별자치시,장군면 평기리,361104574684.0,평기길,152.0,3.0
404433,36110350222136,3611035022213,3611035022,213,6,525,세종특별자치시,세종특별자치시,장군면 평기리,361104574684.0,평기길,140.0,1.0
404434,36110350222232,3611035022223,3611035022,223,2,113,세종특별자치시,세종특별자치시,장군면 평기리,361104574686.0,평기큰골길,8.0,0.0
404436,36110350222528,3611035022252,3611035022,252,8,1489,세종특별자치시,세종특별자치시,장군면 평기리,361104574698.0,회동2길,18.0,3.0
404456,36110350241882,3611035024188,3611035024,188,2,3701,세종특별자치시,세종특별자치시,장군면 봉안리,-,-,-,-
404469,36110350243220,3611035024322,3611035024,322,0,8227,세종특별자치시,세종특별자치시,장군면 봉안리,361104574628.0,봉안산소골길,21.0,0.0
404458,361103502421621,3611035024216,3611035024,216,21,2970,세종특별자치시,세종특별자치시,장군면 봉안리,361104574659.0,월현윗길,38.0,15.0
404565,3611010100521,361101010052,3611010100,52,1,22615,세종특별자치시,세종특별자치시,반곡동,-,-,-,-
404566,36110101001010,3611010100101,3611010100,101,0,205,세종특별자치시,세종특별자치시,반곡동,-,-,-,-
404413,36110350211625,3611035021162,3611035021,162,5,2732,세종특별자치시,세종특별자치시,장군면 도계리,361104574664.0,장기초교길,5.0,0.0
404567,361101010077187,3611010100771,3611010100,771,87,2350,세종특별자치시,세종특별자치시,반곡동,-,-,-,-
404568,361101010077191,3611010100771,3611010100,771,91,419,세종특별자치시,세종특별자치시,반곡동,-,-,-,-
404569,3611010200327,361101020032,3611010200,32,7,3878,세종특별자치시,세종특별자치시,소담동,361103350790.0,남세종로,358.0,0.0
404570,36110102005210,3611010200521,3611010200,521,0,421780,세종특별자치시,세종특별자치시,소담동,-,-,-,-
404571,36110102005240,3611010200524,3611010200,524,0,24371,세종특별자치시,세종특별자치시,소담동,-,-,-,-
404572,36110102005250,3611010200525,3611010200,525,0,59335,세종특별자치시,세종특별자치시,소담동,-,-,-,-
404564,36110101004914,361101010049,3611010100,49,14,1558,세종특별자치시,세종특별자치시,반곡동,-,-,-,-
404573,36110102005260,3611010200526,3611010200,526,0,29495,세종특별자치시,세종특별자치시,소담동,-,-,-,-
404575,36110102005400,3611010200540,3611010200,540,0,34028,세종특별자치시,세종특별자치시,소담동,-,-,-,-
404576,36110102005440,3611010200544,3611010200,544,0,36236,세종특별자치시,세종특별자치시,소담동,-,-,-,-
404577,36110102005790,3611010200579,3611010200,579,0,1855,세종특별자치시,세종특별자치시,소담동,-,-,-,-
404583,36110103007100,3611010300710,3611010300,710,0,63904,세종특별자치시,세종특별자치시,보람동,-,-,-,-
404582,36110103007050,3611010300705,3611010300,705,0,30733,세종특별자치시,세종특별자치시,보람동,-,-,-,-
404581,361101030066487,3611010300664,3611010300,664,87,4299,세종특별자치시,세종특별자치시,보람동,-,-,-,-
404578,36110102005970,3611010200597,3611010200,597,0,34032,세종특별자치시,세종특별자치시,소담동,-,-,-,-
404580,36110103006252,3611010300625,3611010300,625,2,69,세종특별자치시,세종특별자치시,보람동,361102348105.0,시청대로,167.0,0.0
404579,36110103006152,3611010300615,3611010300,615,2,319,세종특별자치시,세종특별자치시,보람동,361102348105.0,시청대로,209.0,0.0
404574,36110102005290,3611010200529,3611010200,529,0,35929,세종특별자치시,세종특별자치시,소담동,-,-,-,-
404457,36110350241945,3611035024194,3611035024,194,5,11262,세종특별자치시,세종특별자치시,장군면 봉안리,361103251037.0,장척로,585.0,20.0
404563,36110101004913,361101010049,3611010100,49,13,35612,세종특별자치시,세종특별자치시,반곡동,-,-,-,-
404561,3611010100429,361101010042,3611010100,42,9,17287,세종특별자치시,세종특별자치시,반곡동,-,-,-,-
404459,361103502421627,3611035024216,3611035024,216,27,881,세종특별자치시,세종특별자치시,장군면 봉안리,361104574659.0,월현윗길,66.0,5.0
404460,361103502421629,3611035024216,3611035024,216,29,131,세종특별자치시,세종특별자치시,장군면 봉안리,361104574659.0,월현윗길,72.0,0.0
404461,36110350242322,3611035024232,3611035024,232,2,120,세종특별자치시,세종특별자치시,장군면 봉안리,361104574659.0,월현윗길,115.0,1.0
404462,36110350242419,3611035024241,3611035024,241,9,4209,세종특별자치시,세종특별자치시,장군면 봉안리,361104574659.0,월현윗길,119.0,39.0
404463,36110350242468,3611035024246,3611035024,246,8,104,세종특별자치시,세종특별자치시,장군면 봉안리,-,-,-,-
404464,36110350242597,3611035024259,3611035024,259,7,3606,세종특별자치시,세종특별자치시,장군면 봉안리,361104574659.0,월현윗길,63.0,5.0
404465,36110350242598,3611035024259,3611035024,259,8,612,세종특별자치시,세종특별자치시,장군면 봉안리,361104574659.0,월현윗길,63.0,3.0
404466,36110350242690,3611035024269,3611035024,269,0,174,세종특별자치시,세종특별자치시,장군면 봉안리,361104574602.0,대교길,156.0,0.0
404467,361103502430313,3611035024303,3611035024,303,13,5019,세종특별자치시,세종특별자치시,장군면 봉안리,361104574659.0,월현윗길,27.0,0.0
404562,36110101004514,361101010045,3611010100,45,14,6693,세종특별자치시,세종특별자치시,반곡동,-,-,-,-
404468,36110350243045,3611035024304,3611035024,304,5,5540,세종특별자치시,세종특별자치시,장군면 봉안리,361104574659.0,월현윗길,31.0,0.0
404471,36110350243278,3611035024327,3611035024,327,8,2658,세종특별자치시,세종특별자치시,장군면 봉안리,361104574628.0,봉안산소골길,7.0,1.0
404472,36110350243283,3611035024328,3611035024,328,3,687,세종특별자치시,세종특별자치시,장군면 봉안리,361103251037.0,장척로,563.0,0.0
404473,36110350243290,3611035024329,3611035024,329,0,11643,세종특별자치시,세종특별자치시,장군면 봉안리,-,-,-,-
404474,36110350243671,3611035024367,3611035024,367,1,54,세종특별자치시,세종특별자치시,장군면 봉안리,361104574627.0,봉안길,61.0,0.0
404475,36110350244398,3611035024439,3611035024,439,8,3284,세종특별자치시,세종특별자치시,장군면 봉안리,361103251037.0,장척로,519.0,0.0
404476,3611035025222,361103502522,3611035025,22,2,183,세종특별자치시,세종특별자치시,장군면 금암리,361103258061.0,금송로,519.0,28.0
404477,3611035025400,361103502540,3611035025,40,0,227,세종특별자치시,세종특별자치시,장군면 금암리,-,-,-,-
404559,361101010044,36110101004,3611010100,4,4,877328,세종특별자치시,세종특별자치시,반곡동,-,-,-,-
404560,361101010045,36110101004,3611010100,4,5,54542,세종특별자치시,세종특별자치시,반곡동,-,-,-,-
404470,36110350243222,3611035024322,3611035024,322,2,8849,세종특별자치시,세종특별자치시,장군면 봉안리,361104574628.0,봉안산소골길,15.0,0.0
404412,36110350211606,3611035021160,3611035021,160,6,1653,세종특별자치시,세종특별자치시,장군면 도계리,361103251037.0,장척로,417.0,2.0
404381,36110340413730,3611034041373,3611034041,373,0,13,세종특별자치시,세종특별자치시,금남면 영곡리,-,-,-,-
404410,36110350211561,3611035021156,3611035021,156,1,3273,세종특별자치시,세종특별자치시,장군면 도계리,361103251037.0,장척로,411.0,1.0
404341,36110340243300,3611034024330,3611034024,330,0,1244,세종특별자치시,세종특별자치시,금남면 두만리,361103000100.0,안금로,437.0,0.0
404342,361103402433415,3611034024334,3611034024,334,15,43,세종특별자치시,세종특별자치시,금남면 두만리,-,-,-,-
404343,36110340243680,3611034024368,3611034024,368,0,126,세종특별자치시,세종특별자치시,금남면 두만리,361104574127.0,두만길,27.0,0.0
404344,36110340243780,3611034024378,3611034024,378,0,9586,세종특별자치시,세종특별자치시,금남면 두만리,361104574127.0,두만길,33.0,3.0
404345,36110340251584,3611034025158,3611034025,158,4,90,세종특별자치시,세종특별자치시,금남면 용담리,-,-,-,-
404347,3611034035901,361103403590,3611034035,90,1,134,세종특별자치시,세종특별자치시,금남면 부용리,361104574584.0,원부용길,16.0,5.0
404348,36110340352783,3611034035278,3611034035,278,3,85,세종특별자치시,세종특별자치시,금남면 부용리,361103258002.0,금병로,981.0,0.0
404349,36110340355273,3611034035527,3611034035,527,3,160,세종특별자치시,세종특별자치시,금남면 부용리,361104574494.0,초오개길,48.0,8.0
404350,36110340355380,3611034035538,3611034035,538,0,28,세종특별자치시,세종특별자치시,금남면 부용리,361103258002.0,금병로,961.0,0.0
404351,36110340356140,3611034035614,3611034035,614,0,85,세종특별자치시,세종특별자치시,금남면 부용리,361103258002.0,금병로,982.0,27.0
404352,36110340363180,3611034036318,3611034036,318,0,326,세종특별자치시,세종특별자치시,금남면 장재리,361103000098.0,금남구즉로,224.0,0.0
404353,36110340363451,3611034036345,3611034036,345,1,182,세종특별자치시,세종특별자치시,금남면 장재리,361104574457.0,장재길,22.0,0.0
404354,36110340363882,3611034036388,3611034036,388,2,6295,세종특별자치시,세종특별자치시,금남면 장재리,361103000098.0,금남구즉로,232.0,0.0
404355,3611034037801,361103403780,3611034037,80,1,539,세종특별자치시,세종특별자치시,금남면 호탄리,361103000098.0,금남구즉로,196.0,6.0
404356,36110340371360,3611034037136,3611034037,136,0,11581,세종특별자치시,세종특별자치시,금남면 호탄리,-,-,-,-
404357,36110340372571,3611034037257,3611034037,257,1,3522,세종특별자치시,세종특별자치시,금남면 호탄리,361103000098.0,금남구즉로,168.0,0.0
404358,36110340381131,3611034038113,3611034038,113,1,8602,세종특별자치시,세종특별자치시,금남면 신촌리,361103000098.0,금남구즉로,110.0,9.0
404359,36110340381225,3611034038122,3611034038,122,5,899,세종특별자치시,세종특별자치시,금남면 신촌리,361103000098.0,금남구즉로,96.0,0.0
404360,36110340381245,3611034038124,3611034038,124,5,2371,세종특별자치시,세종특별자치시,금남면 신촌리,361103000098.0,금남구즉로,90.0,0.0
404340,36110340231303,3611034023130,3611034023,130,3,182,세종특별자치시,세종특별자치시,금남면 감성리,361103000100.0,안금로,513.0,1.0
404339,3611034023890,361103402389,3611034023,89,0,211,세종특별자치시,세종특별자치시,금남면 감성리,361103000189.0,세종로,255.0,0.0
404338,3611034023582,361103402358,3611034023,58,2,816,세종특별자치시,세종특별자치시,금남면 감성리,361103000100.0,안금로,570.0,0.0
404337,36110340223391,3611034022339,3611034022,339,1,610,세종특별자치시,세종특별자치시,금남면 발산리,361104574306.0,성덕영곡길,33.0,0.0
404318,36110340211987,3611034021198,3611034021,198,7,1652,세종특별자치시,세종특별자치시,금남면 용포리,361103258023.0,용포로,97.0,0.0
404584,36110103007160,3611010300716,3611010300,716,0,18228,세종특별자치시,세종특별자치시,보람동,-,-,-,-
404319,36110340212000,3611034021200,3611034021,200,0,1244,세종특별자치시,세종특별자치시,금남면 용포리,361103258023.0,용포로,97.0,7.0
404322,361103402120718,3611034021207,3611034021,207,18,565,세종특별자치시,세종특별자치시,금남면 용포리,361104574094.0,대평시장1길,23.0,0.0
404320,36110340212055,3611034021205,3611034021,205,5,3162,세종특별자치시,세종특별자치시,금남면 용포리,361103258023.0,용포로,98.0,0.0
404321,361103402120518,3611034021205,3611034021,205,18,3248,세종특별자치시,세종특별자치시,금남면 용포리,361103258023.0,용포로,93.0,0.0
404323,36110340212117,3611034021211,3611034021,211,7,855,세종특별자치시,세종특별자치시,금남면 용포리,361103258023.0,용포로,102.0,0.0
404324,36110340212131,3611034021213,3611034021,213,1,37363,세종특별자치시,세종특별자치시,금남면 용포리,361103258023.0,용포로,116.0,0.0
404325,36110340212207,3611034021220,3611034021,220,7,237,세종특별자치시,세종특별자치시,금남면 용포리,361103258023.0,용포로,119.0,49.0
404361,36110340381262,3611034038126,3611034038,126,2,304,세종특별자치시,세종특별자치시,금남면 신촌리,361104574344.0,신촌2길,11.0,0.0
404326,361103402123810,3611034021238,3611034021,238,10,475,세종특별자치시,세종특별자치시,금남면 용포리,-,-,-,-
404328,36110340212620,3611034021262,3611034021,262,0,2427,세종특별자치시,세종특별자치시,금남면 용포리,361104574004.0,가동길,26.0,0.0
404329,36110340212620,3611034021262,3611034021,262,0,2427,세종특별자치시,세종특별자치시,금남면 용포리,361104574004.0,가동길,28.0,0.0
404330,3611034022250,361103402225,3611034022,25,0,148,세종특별자치시,세종특별자치시,금남면 발산리,361104574173.0,발산2길,19.0,0.0
404331,3611034022261,361103402226,3611034022,26,1,899,세종특별자치시,세종특별자치시,금남면 발산리,361104574173.0,발산2길,22.0,0.0
404332,36110340222712,361103402227,3611034022,27,12,246,세종특별자치시,세종특별자치시,금남면 발산리,361104574173.0,발산2길,26.0,0.0
404333,36110340222592,3611034022259,3611034022,259,2,4134,세종특별자치시,세종특별자치시,금남면 발산리,361104574306.0,성덕영곡길,11.0,68.0
404334,36110340222854,3611034022285,3611034022,285,4,2766,세종특별자치시,세종특별자치시,금남면 발산리,361104574172.0,발산1길,67.0,0.0
404335,36110340223221,3611034022322,3611034022,322,1,2280,세종특별자치시,세종특별자치시,금남면 발산리,361104574306.0,성덕영곡길,11.0,8.0
404336,36110340223290,3611034022329,3611034022,329,0,244,세종특별자치시,세종특별자치시,금남면 발산리,361104574306.0,성덕영곡길,27.0,0.0
404327,361103402123823,3611034021238,3611034021,238,23,1870,세종특별자치시,세종특별자치시,금남면 용포리,361104574306.0,성덕영곡길,20.0,0.0
404362,36110340381291,3611034038129,3611034038,129,1,1130,세종특별자치시,세종특별자치시,금남면 신촌리,361104574344.0,신촌2길,22.0,9.0
404363,36110340381372,3611034038137,3611034038,137,2,3157,세종특별자치시,세종특별자치시,금남면 신촌리,361104574343.0,신촌1길,3.0,5.0
404364,36110340391900,3611034039190,3611034039,190,0,301,세종특별자치시,세종특별자치시,금남면 도암리,361104574100.0,도암1길,6.0,6.0
404390,36110340453805,3611034045380,3611034045,380,5,913,세종특별자치시,세종특별자치시,금남면 원봉리,361104574655.0,원봉2길,29.0,15.0
404391,36110340454591,3611034045459,3611034045,459,1,2,세종특별자치시,세종특별자치시,금남면 원봉리,-,-,-,-
404392,361103404557553,3611034045575,3611034045,575,53,3444,세종특별자치시,세종특별자치시,금남면 원봉리,361104574696.0,황토고개길,30.0,1.0
404393,361103404557557,3611034045575,3611034045,575,57,185,세종특별자치시,세종특별자치시,금남면 원봉리,361104574696.0,황토고개길,38.0,4.0
404394,361103404559210,3611034045592,3611034045,592,10,42,세종특별자치시,세종특별자치시,금남면 원봉리,-,-,-,-
404395,36110340461164,3611034046116,3611034046,116,4,1420,세종특별자치시,세종특별자치시,금남면 도남리,-,-,-,-
404396,36110340461312,3611034046131,3611034046,131,2,27,세종특별자치시,세종특별자치시,금남면 도남리,-,-,-,-
404397,36110340461945,3611034046194,3611034046,194,5,35,세종특별자치시,세종특별자치시,금남면 도남리,361104574609.0,도남1길,128.0,1.0
404398,361103404621213,3611034046212,3611034046,212,13,165,세종특별자치시,세종특별자치시,금남면 도남리,361104574609.0,도남1길,158.0,7.0
404389,3611034045490,361103404549,3611034045,49,0,323,세종특별자치시,세종특별자치시,금남면 원봉리,361104574655.0,원봉2길,66.0,17.0
404399,361103502161,36110350216,3611035021,6,1,1672,세종특별자치시,세종특별자치시,장군면 도계리,361103251037.0,장척로,436.0,0.0
404401,3611035021170,361103502117,3611035021,17,0,4397,세종특별자치시,세종특별자치시,장군면 도계리,361104574664.0,장기초교길,64.0,10.0
404402,3611035021412,361103502141,3611035021,41,2,3061,세종특별자치시,세종특별자치시,장군면 도계리,361104574664.0,장기초교길,44.0,0.0
404403,36110350211391,3611035021139,3611035021,139,1,23,세종특별자치시,세종특별자치시,장군면 도계리,361104574677.0,참시렁골길,12.0,0.0
404404,36110350211491,3611035021149,3611035021,149,1,157,세종특별자치시,세종특별자치시,장군면 도계리,361104574677.0,참시렁골길,17.0,0.0
404405,36110350211491,3611035021149,3611035021,149,1,157,세종특별자치시,세종특별자치시,장군면 도계리,361104574677.0,참시렁골길,19.0,0.0
404406,36110350211541,3611035021154,3611035021,154,1,10956,세종특별자치시,세종특별자치시,장군면 도계리,361103251037.0,장척로,407.0,0.0
404407,361103502115411,3611035021154,3611035021,154,11,428,세종특별자치시,세종특별자치시,장군면 도계리,361103251037.0,장척로,404.0,0.0
404408,361103502115414,3611035021154,3611035021,154,14,4216,세종특별자치시,세종특별자치시,장군면 도계리,361103251037.0,장척로,401.0,0.0
404409,361103502115416,3611035021154,3611035021,154,16,463,세종특별자치시,세종특별자치시,장군면 도계리,361103251037.0,장척로,399.0,0.0
404400,3611035021170,361103502117,3611035021,17,0,4397,세종특별자치시,세종특별자치시,장군면 도계리,361104574664.0,장기초교길,62.0,0.0
404411,36110350211601,3611035021160,3611035021,160,1,2206,세종특별자치시,세종특별자치시,장군면 도계리,361103251037.0,장척로,425.0,0.0
404388,361103404422711,3611034044227,3611034044,227,11,507,세종특별자치시,세종특별자치시,금남면 국곡리,361104574596.0,국실길,46.0,0.0
404386,36110340441211,3611034044121,3611034044,121,1,1793,세종특별자치시,세종특별자치시,금남면 국곡리,361104574595.0,국곡길,23.0,0.0
404365,36110340392225,3611034039222,3611034039,222,5,215,세종특별자치시,세종특별자치시,금남면 도암리,361104574102.0,도암영곡길,89.0,18.0
404366,36110340393020,3611034039302,3611034039,302,0,62,세종특별자치시,세종특별자치시,금남면 도암리,361104574102.0,도암영곡길,124.0,0.0
404367,3611034040850,361103404085,3611034040,85,0,1982,세종특별자치시,세종특별자치시,금남면 성덕리,361104574306.0,성덕영곡길,109.0,0.0
404368,3611034040981,361103404098,3611034040,98,1,235,세종특별자치시,세종특별자치시,금남면 성덕리,-,-,-,-
404369,36110340401110,3611034040111,3611034040,111,0,1350,세종특별자치시,세종특별자치시,금남면 성덕리,-,-,-,-
404370,36110340402480,3611034040248,3611034040,248,0,113,세종특별자치시,세종특별자치시,금남면 성덕리,361104574305.0,성덕도암길,42.0,17.0
404371,36110340402550,3611034040255,3611034040,255,0,229,세종특별자치시,세종특별자치시,금남면 성덕리,361104574305.0,성덕도암길,42.0,15.0
404372,36110340403431,3611034040343,3611034040,343,1,891,세종특별자치시,세종특별자치시,금남면 성덕리,361104574304.0,성덕2길,31.0,0.0
404373,36110340403520,3611034040352,3611034040,352,0,164,세종특별자치시,세종특별자치시,금남면 성덕리,361104574304.0,성덕2길,27.0,0.0
404387,36110340441850,3611034044185,3611034044,185,0,15582,세종특별자치시,세종특별자치시,금남면 국곡리,-,-,-,-
404374,36110340404465,3611034040446,3611034040,446,5,907,세종특별자치시,세종특별자치시,금남면 성덕리,361104574303.0,성덕1길,110.0,0.0
404376,36110340411121,3611034041112,3611034041,112,1,1896,세종특별자치시,세종특별자치시,금남면 영곡리,-,-,-,-
404377,36110340411122,3611034041112,3611034041,112,2,258,세종특별자치시,세종특별자치시,금남면 영곡리,-,-,-,-
404378,36110340412161,3611034041216,3611034041,216,1,575,세종특별자치시,세종특별자치시,금남면 영곡리,361104574102.0,도암영곡길,289.0,0.0
404379,36110340412356,3611034041235,3611034041,235,6,1948,세종특별자치시,세종특별자치시,금남면 영곡리,-,-,-,-
404380,36110340412401,3611034041240,3611034041,240,1,42045,세종특별자치시,세종특별자치시,금남면 영곡리,-,-,-,-
404382,36110340421181,3611034042118,3611034042,118,1,3668,세종특별자치시,세종특별자치시,금남면 성강리,-,-,-,-
404383,3611034044981,361103404498,3611034044,98,1,1807,세종특별자치시,세종특별자치시,금남면 국곡리,361104574596.0,국실길,20.0,1.0
404384,36110340441002,3611034044100,3611034044,100,2,454,세종특별자치시,세종특별자치시,금남면 국곡리,361104574596.0,국실길,15.0,0.0
404385,361103404411911,3611034044119,3611034044,119,11,158,세종특별자치시,세종특별자치시,금남면 국곡리,361104574678.0,채나무길,47.0,0.0
404375,3611034041285,361103404128,3611034041,28,5,502,세종특별자치시,세종특별자치시,금남면 영곡리,-,-,-,-
404346,3611034035880,361103403588,3611034035,88,0,10,세종특별자치시,세종특별자치시,금남면 부용리,361104574584.0,원부용길,13.0,0.0
404720,361102502132,36110250213,3611025021,3,2,12985,세종특별자치시,세종특별자치시,조치원읍 원리,361103258031.0,조치원로,33.0,0.0
404586,36110103007380,3611010300738,3611010300,738,0,473151,세종특별자치시,세종특별자치시,보람동,-,-,-,-
404707,36110114006730,3611011400673,3611011400,673,0,48895,세종특별자치시,세종특별자치시,도담동,361103258090.0,보듬3로,8.0,21.0
404708,36110114006830,3611011400683,3611011400,683,0,101930,세종특별자치시,세종특별자치시,도담동,361103258077.0,다솜1로,184.0,0.0
404709,36110114008450,3611011400845,3611011400,845,0,246919,세종특별자치시,세종특별자치시,도담동,361103258077.0,다솜1로,140.0,0.0
404710,36110114008550,3611011400855,3611011400,855,0,335552,세종특별자치시,세종특별자치시,도담동,361103258125.0,보람로,15.0,0.0
404711,36110115006800,3611011500680,3611011500,680,0,125794,세종특별자치시,세종특별자치시,산울동,-,-,-,-
404712,36110116003250,3611011600325,3611011600,325,0,19534,세종특별자치시,세종특별자치시,해밀동,-,-,-,-
404713,36110118004220,3611011800422,3611011800,422,0,8282,세종특별자치시,세종특별자치시,집현동,-,-,-,-
404714,361102502117,36110250211,3611025021,1,7,1487,세종특별자치시,세종특별자치시,조치원읍 원리,361103258043.0,문화로,3.0,1.0
404715,361102502119,36110250211,3611025021,1,9,1671,세종특별자치시,세종특별자치시,조치원읍 원리,361103258031.0,조치원로,37.0,3.0
404716,3611025021114,36110250211,3611025021,1,14,982,세종특별자치시,세종특별자치시,조치원읍 원리,361104574472.0,조치원7길,6.0,0.0
404717,3611025021116,36110250211,3611025021,1,16,5249,세종특별자치시,세종특별자치시,조치원읍 원리,361104574255.0,새내12길,50.0,0.0
404718,361102502124,36110250212,3611025021,2,4,1540,세종특별자치시,세종특별자치시,조치원읍 원리,361104574255.0,새내12길,34.0,0.0
404719,361102502131,36110250213,3611025021,3,1,3422,세종특별자치시,세종특별자치시,조치원읍 원리,361104574472.0,조치원7길,7.0,0.0
404721,3611025021327,36110250213,3611025021,3,27,1168,세종특별자치시,세종특별자치시,조치원읍 원리,361104574470.0,조치원5길,12.0,16.0
404722,361102502145,36110250214,3611025021,4,5,11141,세종특별자치시,세종특별자치시,조치원읍 원리,361103258031.0,조치원로,30.0,7.0
404723,361102502145,36110250214,3611025021,4,5,11141,세종특별자치시,세종특별자치시,조치원읍 원리,361104574471.0,조치원6길,13.0,13.0
404724,361102502147,36110250214,3611025021,4,7,3841,세종특별자치시,세종특별자치시,조치원읍 원리,361103258031.0,조치원로,30.0,0.0
404725,3611025021420,36110250214,3611025021,4,20,2139,세종특별자치시,세종특별자치시,조치원읍 원리,361104574471.0,조치원6길,7.0,0.0
