,시군구법정동번지코드,시군구법정동번코드,시군구법정동코드,본번,부번,사용량_KWH,시도명,시군구명,법정동명,새주소대로로코드,새주소대로로명,새주소본번,새주소부번
1343922,501102592118122,50110259211812,5011025921,1812,2,1273,제주특별자치도,제주시,조천읍 신촌리,501104848168.0,신촌4길,12.0,0.0
1343921,501102592117911,50110259211791,5011025921,1791,1,872,제주특별자치도,제주시,조천읍 신촌리,501103349112.0,신북로,74.0,0.0
1343920,501102592117655,50110259211765,5011025921,1765,5,819,제주특별자치도,제주시,조천읍 신촌리,501104848172.0,신촌8길,6.0,3.0
1343919,501102592117426,50110259211742,5011025921,1742,6,302,제주특별자치도,제주시,조천읍 신촌리,501104848175.0,신촌남8길,27.0,0.0
1343918,501102592117322,50110259211732,5011025921,1732,2,3532,제주특별자치도,제주시,조천읍 신촌리,501103349235.0,일주동로,762.0,0.0
1343917,5011025921172011,50110259211720,5011025921,1720,11,4663,제주특별자치도,제주시,조천읍 신촌리,501103349235.0,일주동로,733.0,0.0
1343916,501102592113861,50110259211386,5011025921,1386,1,1146,제주특별자치도,제주시,조천읍 신촌리,501103349120.0,신조로,1.0,0.0
1343915,501102592113504,50110259211350,5011025921,1350,4,140,제주특별자치도,제주시,조천읍 신촌리,501103349117.0,신와로,158.0,0.0
1343914,501102592112200,50110259211220,5011025921,1220,0,730,제주특별자치도,제주시,조천읍 신촌리,-,-,-,-
1343912,501102592110730,50110259211073,5011025921,1073,0,1500,제주특별자치도,제주시,조천읍 신촌리,501104848175.0,신촌남8길,220.0,30.0
1343889,501102563418030,50110256341803,5011025634,1803,0,637,제주특별자치도,제주시,구좌읍 김녕리,501104847352.0,김녕로6길,27.0,18.0
1343857,501102563321180,50110256332118,5011025633,2118,0,326,제주특별자치도,제주시,구좌읍 평대리,501103349215.0,한평남로,105.0,27.0
1343887,501102563417036,50110256341703,5011025634,1703,6,353,제주특별자치도,제주시,구좌읍 김녕리,501103349030.0,김녕로,114.0,0.0
1343856,501102563320250,50110256332025,5011025633,2025,0,618,제주특별자치도,제주시,구좌읍 평대리,501103349242.0,해맞이해안로,1146.0,4.0
1343855,501102563320093,50110256332009,5011025633,2009,3,104,제주특별자치도,제주시,구좌읍 평대리,-,-,-,-
1343854,501102563319620,50110256331962,5011025633,1962,0,1633,제주특별자치도,제주시,구좌읍 평대리,501104848921.0,평대2길,39.0,55.0
1343853,501102563319573,50110256331957,5011025633,1957,3,415,제주특별자치도,제주시,구좌읍 평대리,-,-,-,-
1343852,501302592312569,50130259231256,5013025923,1256,9,3136,제주특별자치도,서귀포시,성산읍 시흥리,-,-,-,-
1343851,501302592398027,5013025923980,5013025923,980,27,32,제주특별자치도,서귀포시,성산읍 시흥리,-,-,-,-
1343850,501302592398021,5013025923980,5013025923,980,21,1710,제주특별자치도,서귀포시,성산읍 시흥리,501303349235.0,일주동로,3916.0,0.0
1343849,50130259239113,5013025923911,5013025923,911,3,209,제주특별자치도,서귀포시,성산읍 시흥리,501304850524.0,시흥하동로69번길,23.0,6.0
1343848,50130259238355,5013025923835,5013025923,835,5,259,제주특별자치도,서귀포시,성산읍 시흥리,501304850521.0,시흥하동로57번길,23.0,0.0
1343847,50130259237642,5013025923764,5013025923,764,2,99,제주특별자치도,서귀포시,성산읍 시흥리,501303350175.0,시흥상동로,54.0,0.0
1343846,50130259236401,5013025923640,5013025923,640,1,327,제주특별자치도,서귀포시,성산읍 시흥리,501304850515.0,시흥상동로53번길,24.0,14.0
1343858,501102563324055,50110256332405,5011025633,2405,5,3092,제주특별자치도,제주시,구좌읍 평대리,-,-,-,-
1343845,50130259232050,5013025923205,5013025923,205,0,51867,제주특별자치도,서귀포시,성산읍 시흥리,501303349242.0,해맞이해안로,2652.0,0.0
1343843,501302592215400,50130259221540,5013025922,1540,0,5284,제주특별자치도,서귀포시,성산읍 오조리,501304850711.0,일주동로4098번길,62.0,0.0
1343842,501302592213151,50130259221315,5013025922,1315,1,138,제주특별자치도,서귀포시,성산읍 오조리,501303349235.0,일주동로,4061.0,0.0
1343841,501302592211941,50130259221194,5013025922,1194,1,15,제주특별자치도,서귀포시,성산읍 오조리,501303350094.0,병문로,220.0,0.0
1343840,501302592211254,50130259221125,5013025922,1125,4,475,제주특별자치도,서귀포시,성산읍 오조리,501304850712.0,일주동로4120번길,15.0,0.0
1343834,50130259228941,5013025922894,5013025922,894,1,1046,제주특별자치도,서귀포시,성산읍 오조리,501304850631.0,오조로41번길,20.0,3.0
1343939,501102592125761,50110259212576,5011025921,2576,1,11726,제주특별자치도,제주시,조천읍 신촌리,501103349112.0,신북로,37.0,0.0
1343835,50130259229690,5013025922969,5013025922,969,0,7,제주특별자치도,서귀포시,성산읍 오조리,501303350018.0,고성오조로,169.0,0.0
1343836,50130259229901,5013025922990,5013025922,990,1,77197,제주특별자치도,서귀포시,성산읍 오조리,501303349235.0,일주동로,4186.0,0.0
1343839,5013025922103918,50130259221039,5013025922,1039,18,551,제주특별자치도,서귀포시,성산읍 오조리,-,-,-,-
1343838,501302592210393,50130259221039,5013025922,1039,3,842,제주특별자치도,서귀포시,성산읍 오조리,501304850325.0,산성효자로114번길,163.0,0.0
1343837,501302592210362,50130259221036,5013025922,1036,2,1,제주특별자치도,서귀포시,성산읍 오조리,501304850041.0,고성오조로113번길,8.0,12.0
1343844,5013025923361,501302592336,5013025923,36,1,148,제주특별자치도,서귀포시,성산읍 시흥리,501304850524.0,시흥하동로69번길,9.0,2.0
1343859,501102563324190,50110256332419,5011025633,2419,0,374,제주특별자치도,제주시,구좌읍 평대리,-,-,-,-
1343860,5011025633287610,50110256332876,5011025633,2876,10,2175,제주특별자치도,제주시,구좌읍 평대리,501103349079.0,비자림로,2328.0,0.0
1343861,501102563331633,50110256333163,5011025633,3163,3,3102,제주특별자치도,제주시,구좌읍 평대리,501104847783.0,비자숲길,46.0,0.0
1343886,501102563417005,50110256341700,5011025634,1700,5,7637,제주특별자치도,제주시,구좌읍 김녕리,-,-,-,-
1343885,501102563416673,50110256341667,5011025634,1667,3,555,제주특별자치도,제주시,구좌읍 김녕리,501103349030.0,김녕로,127.0,1.0
1343884,501102563416351,50110256341635,5011025634,1635,1,353,제주특별자치도,제주시,구좌읍 김녕리,501104847339.0,김녕로11길,1.0,0.0
1343883,501102563416330,50110256341633,5011025634,1633,0,3080,제주특별자치도,제주시,구좌읍 김녕리,501103349030.0,김녕로,103.0,0.0
1343882,501102563414550,50110256341455,5011025634,1455,0,435,제주특별자치도,제주시,구좌읍 김녕리,-,-,-,-
1343881,501102563412481,50110256341248,5011025634,1248,1,265,제주특별자치도,제주시,구좌읍 김녕리,501104847345.0,김녕로19길,22.0,0.0
1343880,501102563412292,50110256341229,5011025634,1229,2,349,제주특별자치도,제주시,구좌읍 김녕리,501104847347.0,김녕로21길,5.0,11.0
1343879,5011025634122215,50110256341222,5011025634,1222,15,7747,제주특별자치도,제주시,구좌읍 김녕리,-,-,-,-
1343878,5011025634113212,50110256341132,5011025634,1132,12,443,제주특별자치도,제주시,구좌읍 김녕리,501104847344.0,김녕로18길,41.0,2.0
1343877,501102563410570,50110256341057,5011025634,1057,0,83,제주특별자치도,제주시,구좌읍 김녕리,-,-,-,-
1343876,501102563410280,50110256341028,5011025634,1028,0,11479,제주특별자치도,제주시,구좌읍 김녕리,-,-,-,-
1343875,50110256348892,5011025634889,5011025634,889,2,8129,제주특별자치도,제주시,구좌읍 김녕리,501103349031.0,김송로,102.0,0.0
1343874,50110256348450,5011025634845,5011025634,845,0,13163,제주특별자치도,제주시,구좌읍 김녕리,-,-,-,-
1343873,50110256347920,5011025634792,5011025634,792,0,306,제주특별자치도,제주시,구좌읍 김녕리,501104847338.0,김녕남8길,147.0,0.0
1343872,50110256344671,5011025634467,5011025634,467,1,34560,제주특별자치도,제주시,구좌읍 김녕리,501103349242.0,해맞이해안로,130.0,0.0
1343871,50110256343523,5011025634352,5011025634,352,3,4622,제주특별자치도,제주시,구좌읍 김녕리,501103349030.0,김녕로,242.0,0.0
1343870,50110256341091,5011025634109,5011025634,109,1,2108,제주특별자치도,제주시,구좌읍 김녕리,501103349030.0,김녕로,307.0,0.0
1343869,501102563333500,50110256333350,5011025633,3350,0,4088,제주특별자치도,제주시,구좌읍 평대리,501104848919.0,평대13길,42.0,1.0
1343868,5011025633334613,50110256333346,5011025633,3346,13,508,제주특별자치도,제주시,구좌읍 평대리,501103349106.0,세평항로,47.0,0.0
1343867,501102563333220,50110256333322,5011025633,3322,0,24649,제주특별자치도,제주시,구좌읍 평대리,501103349079.0,비자림로,2134.0,47.0
1343866,501102563332407,50110256333240,5011025633,3240,7,5913,제주특별자치도,제주시,구좌읍 평대리,501103349079.0,비자림로,2279.0,0.0
1343865,501102563332104,50110256333210,5011025633,3210,4,3383,제주특별자치도,제주시,구좌읍 평대리,501103349079.0,비자림로,2244.0,0.0
1343864,501102563332043,50110256333204,5011025633,3204,3,1233,제주특별자치도,제주시,구좌읍 평대리,501103349079.0,비자림로,2270.0,0.0
1343863,501102563331931,50110256333193,5011025633,3193,1,807,제주특별자치도,제주시,구좌읍 평대리,501104847783.0,비자숲길,21.0,0.0
1343862,501102563331641,50110256333164,5011025633,3164,1,3810,제주특별자치도,제주시,구좌읍 평대리,501104847783.0,비자숲길,62.0,0.0
1343888,501102563417142,50110256341714,5011025634,1714,2,1625,제주특별자치도,제주시,구좌읍 김녕리,501104847354.0,김녕로8길,5.0,2.0
1343940,501102592127030,50110259212703,5011025921,2703,0,946,제주특별자치도,제주시,조천읍 신촌리,501104848174.0,신촌남1길,50.0,0.0
1344013,501102532613163,50110253261316,5011025326,1316,3,1406,제주특별자치도,제주시,애월읍 신엄리,501104848150.0,신엄8길,11.0,14.0
1343942,501102592127174,50110259212717,5011025921,2717,4,2156,제주특별자치도,제주시,조천읍 신촌리,501104848174.0,신촌남1길,69.0,1.0
1344024,501102532628913,50110253262891,5011025326,2891,3,7955,제주특별자치도,제주시,애월읍 신엄리,501104848155.0,신엄연대길,30.0,0.0
1344023,501102532628603,50110253262860,5011025326,2860,3,1019,제주특별자치도,제주시,애월읍 신엄리,501104847752.0,부룡수길,38.0,36.0
1344022,501102532628141,50110253262814,5011025326,2814,1,5975,제주특별자치도,제주시,애월읍 신엄리,501104847752.0,부룡수길,17.0,0.0
1344021,501102532628001,50110253262800,5011025326,2800,1,69,제주특별자치도,제주시,애월읍 신엄리,501103349131.0,애월해안로,480.0,0.0
1344020,501102532627550,50110253262755,5011025326,2755,0,4100,제주특별자치도,제주시,애월읍 신엄리,501103349131.0,애월해안로,524.0,0.0
1344019,501102532626310,50110253262631,5011025326,2631,0,294,제주특별자치도,제주시,애월읍 신엄리,501104848154.0,신엄안3길,32.0,3.0
1344018,5011025326245712,50110253262457,5011025326,2457,12,364,제주특별자치도,제주시,애월읍 신엄리,501104848154.0,신엄안3길,57.0,2.0
1344017,501102532624093,50110253262409,5011025326,2409,3,5095,제주특별자치도,제주시,애월읍 신엄리,501104848148.0,신엄5길,1.0,0.0
1344016,501102532618404,50110253261840,5011025326,1840,4,141,제주특별자치도,제주시,애월읍 신엄리,501104848456.0,용흥6길,2.0,0.0
1344015,501102532616520,50110253261652,5011025326,1652,0,183,제주특별자치도,제주시,애월읍 신엄리,-,-,-,-
1344014,501102532613911,50110253261391,5011025326,1391,1,25127,제주특별자치도,제주시,애월읍 신엄리,501104848150.0,신엄8길,21.0,0.0
1344025,501102532630750,50110253263075,5011025326,3075,0,501,제주특별자치도,제주시,애월읍 신엄리,501104849154.0,신엄1길,12.0,0.0
1344012,5011025326128017,50110253261280,5011025326,1280,17,2070,제주특별자치도,제주시,애월읍 신엄리,501103349236.0,일주서로,6693.0,0.0
1344010,501102532610630,50110253261063,5011025326,1063,0,1232,제주특별자치도,제주시,애월읍 신엄리,501104848151.0,신엄9길,24.0,0.0
1344009,501102532610580,50110253261058,5011025326,1058,0,170,제주특별자치도,제주시,애월읍 신엄리,501104848153.0,신엄안2길,6.0,0.0
1344008,501102532610521,50110253261052,5011025326,1052,1,569,제주특별자치도,제주시,애월읍 신엄리,501104848151.0,신엄9길,32.0,0.0
1344007,501102532699310,5011025326993,5011025326,993,10,13668,제주특별자치도,제주시,애월읍 신엄리,501104848151.0,신엄9길,65.0,11.0
1344006,50110253269880,5011025326988,5011025326,988,0,1757,제주특별자치도,제주시,애월읍 신엄리,501104848151.0,신엄9길,75.0,0.0
1344005,50110253269710,5011025326971,5011025326,971,0,4966,제주특별자치도,제주시,애월읍 신엄리,501104848151.0,신엄9길,72.0,11.0
1344004,50110253269633,5011025326963,5011025326,963,3,3791,제주특별자치도,제주시,애월읍 신엄리,501103349131.0,애월해안로,608.0,0.0
1344003,50110253269292,5011025326929,5011025326,929,2,2673,제주특별자치도,제주시,애월읍 신엄리,-,-,-,-
1344002,50110253268391,5011025326839,5011025326,839,1,602,제주특별자치도,제주시,애월읍 신엄리,501104848786.0,중엄안3길,18.0,0.0
1344001,50110253267781,5011025326778,5011025326,778,1,2732,제주특별자치도,제주시,애월읍 신엄리,501104848784.0,중엄3길,16.0,0.0
1344000,501102532676210,5011025326762,5011025326,762,10,1948,제주특별자치도,제주시,애월읍 신엄리,501103349236.0,일주서로,6771.0,0.0
1344011,501102532612371,50110253261237,5011025326,1237,1,5311,제주특별자치도,제주시,애월읍 신엄리,-,-,-,-
1344026,501102532630981,50110253263098,5011025326,3098,1,11,제주특별자치도,제주시,애월읍 신엄리,501104848146.0,신엄2길,3.0,0.0
1344027,501102532631661,50110253263166,5011025326,3166,1,1600,제주특별자치도,제주시,애월읍 신엄리,501103349236.0,일주서로,6569.0,0.0
1344028,501102532631860,50110253263186,5011025326,3186,0,1735,제주특별자치도,제주시,애월읍 신엄리,501103349236.0,일주서로,6539.0,1.0
1344050,5011025329956,501102532995,5011025329,95,6,419,제주특별자치도,제주시,애월읍 고성리,501104847117.0,고성남길,46.0,0.0
1344051,5011025329959,501102532995,5011025329,95,9,2256,제주특별자치도,제주시,애월읍 고성리,501104847117.0,고성남길,36.0,0.0
1344049,5011025329724,501102532972,5011025329,72,4,2395,제주특별자치도,제주시,애월읍 고성리,501104847117.0,고성남길,119.0,0.0
1344048,50110253282554,5011025328255,5011025328,255,4,1248,제주특별자치도,제주시,애월읍 소길리,-,-,-,-
1344052,50110253291640,5011025329164,5011025329,164,0,422,제주특별자치도,제주시,애월읍 고성리,501103349240.0,평화로,2579.0,1.0
1343833,50130259228400,5013025922840,5013025922,840,0,483,제주특별자치도,서귀포시,성산읍 오조리,501304850631.0,오조로41번길,20.0,6.0
1344047,501102532819415,5011025328194,5011025328,194,15,2429,제주특별자치도,제주시,애월읍 소길리,-,-,-,-
1344046,501102532813639,50110253281363,5011025328,1363,9,190,제주특별자치도,제주시,애월읍 소길리,501103349240.0,평화로,2032.0,18.0
1344045,50110253289760,5011025328976,5011025328,976,0,30,제주특별자치도,제주시,애월읍 소길리,501104848026.0,소길남길,177.0,0.0
1344044,50110253289522,5011025328952,5011025328,952,2,3701,제주특별자치도,제주시,애월읍 소길리,501104848026.0,소길남길,244.0,5.0
1344043,50110253286391,5011025328639,5011025328,639,1,717,제주특별자치도,제주시,애월읍 소길리,501104848024.0,소길1길,11.0,0.0
1344042,50110253286274,5011025328627,5011025328,627,4,212,제주특별자치도,제주시,애월읍 소길리,501104848024.0,소길1길,18.0,0.0
1344041,50110253286190,5011025328619,5011025328,619,0,741,제주특별자치도,제주시,애월읍 소길리,501104848025.0,소길2길,45.0,3.0
1344040,501102532715222,50110253271522,5011025327,1522,2,1316,제주특별자치도,제주시,애월읍 장전리,501104848631.0,장전서길,43.0,0.0
1344039,501102532712720,50110253271272,5011025327,1272,0,616,제주특별자치도,제주시,애월읍 장전리,-,-,-,-
1344038,50110253277380,5011025327738,5011025327,738,0,40,제주특별자치도,제주시,애월읍 장전리,501103349204.0,하소로,475.0,0.0
1344037,50110253277183,5011025327718,5011025327,718,3,300,제주특별자치도,제주시,애월읍 장전리,501103349204.0,하소로,537.0,0.0
1344036,50110253277081,5011025327708,5011025327,708,1,1369,제주특별자치도,제주시,애월읍 장전리,501103349204.0,하소로,539.0,54.0
1344035,50110253274521,5011025327452,5011025327,452,1,67,제주특별자치도,제주시,애월읍 장전리,501104848628.0,장전4길,7.0,0.0
1344034,50110253274483,5011025327448,5011025327,448,3,567,제주특별자치도,제주시,애월읍 장전리,501103349244.0,장전로,102.0,0.0
1344033,50110253274350,5011025327435,5011025327,435,0,66,제주특별자치도,제주시,애월읍 장전리,501103349244.0,장전로,122.0,0.0
1344032,50110253273861,5011025327386,5011025327,386,1,669,제주특별자치도,제주시,애월읍 장전리,501103349204.0,하소로,353.0,0.0
1344031,50110253273380,5011025327338,5011025327,338,0,46,제주특별자치도,제주시,애월읍 장전리,501104848056.0,수산10길,9.0,0.0
1344030,50110253273021,5011025327302,5011025327,302,1,133,제주특별자치도,제주시,애월읍 장전리,501104848304.0,예원남2길,14.0,0.0
1344029,50110253272320,5011025327232,5011025327,232,0,695,제주특별자치도,제주시,애월읍 장전리,501103349239.0,중산간서로,6207.0,0.0
1343999,50110253267092,5011025326709,5011025326,709,2,352,제주특별자치도,제주시,애월읍 신엄리,501103349236.0,일주서로,6750.0,0.0
1343941,501102592127144,50110259212714,5011025921,2714,4,704,제주특별자치도,제주시,조천읍 신촌리,501104848174.0,신촌남1길,53.0,6.0
1343998,50110253262402,5011025326240,5011025326,240,2,2197,제주특별자치도,제주시,애월읍 신엄리,501104848457.0,용흥7길,23.0,0.0
1343996,501102532521181,50110253252118,5011025325,2118,1,364,제주특별자치도,제주시,애월읍 수산리,501104848062.0,수산서2길,29.0,0.0
1343966,501102592215101,50110259221510,5011025922,1510,1,219,제주특별자치도,제주시,조천읍 와흘리,-,-,-,-
1343965,501102592214781,50110259221478,5011025922,1478,1,17,제주특별자치도,제주시,조천읍 와흘리,501104848372.0,와흘4길,2.0,0.0
1343964,501102592211062,50110259221106,5011025922,1106,2,1595,제주특별자치도,제주시,조천읍 와흘리,501103349148.0,와흘로,74.0,0.0
1343963,501102592210240,50110259221024,5011025922,1024,0,435,제주특별자치도,제주시,조천읍 와흘리,501104847473.0,대와상길,133.0,0.0
1343962,501102592210220,50110259221022,5011025922,1022,0,313,제주특별자치도,제주시,조천읍 와흘리,501104847473.0,대와상길,127.0,0.0
1343961,50110259228730,5011025922873,5011025922,873,0,1152,제주특별자치도,제주시,조천읍 와흘리,501104848379.0,와흘상서2길,57.0,0.0
1343960,50110259228432,5011025922843,5011025922,843,2,1499,제주특별자치도,제주시,조천읍 와흘리,501104848746.0,종인내길,335.0,14.0
1343959,50110259228370,5011025922837,5011025922,837,0,2061,제주특별자치도,제주시,조천읍 와흘리,501104848746.0,종인내길,285.0,0.0
1343958,50110259228350,5011025922835,5011025922,835,0,12003,제주특별자치도,제주시,조천읍 와흘리,501104848746.0,종인내길,323.0,0.0
1343957,501102592281610,5011025922816,5011025922,816,10,33645,제주특별자치도,제주시,조천읍 와흘리,501104848746.0,종인내길,353.0,0.0
1343956,50110259227653,5011025922765,5011025922,765,3,1375,제주특별자치도,제주시,조천읍 와흘리,-,-,-,-
1343967,501102592215102,50110259221510,5011025922,1510,2,10,제주특별자치도,제주시,조천읍 와흘리,-,-,-,-
1343955,50110259222680,5011025922268,5011025922,268,0,1876,제주특별자치도,제주시,조천읍 와흘리,501103349148.0,와흘로,324.0,0.0
1343953,5011025922554,501102592255,5011025922,55,4,440,제주특별자치도,제주시,조천읍 와흘리,501104848374.0,와흘고2길,18.0,0.0
1343952,501102592136160,50110259213616,5011025921,3616,0,93,제주특별자치도,제주시,조천읍 신촌리,501104848179.0,신촌서1길,12.0,0.0
1343951,501102592132780,50110259213278,5011025921,3278,0,3255,제주특별자치도,제주시,조천읍 신촌리,501103349235.0,일주동로,669.0,26.0
1343950,501102592132441,50110259213244,5011025921,3244,1,318,제주특별자치도,제주시,조천읍 신촌리,501103349164.0,원당북로,178.0,40.0
1343949,501102592131901,50110259213190,5011025921,3190,1,1674,제주특별자치도,제주시,조천읍 신촌리,501103349235.0,일주동로,649.0,43.0
1343948,501102592131713,50110259213171,5011025921,3171,3,14394,제주특별자치도,제주시,조천읍 신촌리,501103349235.0,일주동로,650.0,8.0
1343947,501102592130770,50110259213077,5011025921,3077,0,21,제주특별자치도,제주시,조천읍 신촌리,-,-,-,-
1343946,501102592130710,50110259213071,5011025921,3071,0,7,제주특별자치도,제주시,조천읍 신촌리,501104848181.0,신촌서4길,39.0,0.0
1343945,501102592128460,50110259212846,5011025921,2846,0,145,제주특별자치도,제주시,조천읍 신촌리,-,-,-,-
1343944,501102592127581,50110259212758,5011025921,2758,1,5,제주특별자치도,제주시,조천읍 신촌리,501103349117.0,신와로,69.0,0.0
1343943,501102592127175,50110259212717,5011025921,2717,5,1554,제주특별자치도,제주시,조천읍 신촌리,501104848174.0,신촌남1길,69.0,0.0
1343954,5011025922970,501102592297,5011025922,97,0,584,제주특별자치도,제주시,조천읍 와흘리,501104848373.0,와흘고1길,11.0,0.0
1343968,501102592215130,50110259221513,5011025922,1513,0,213,제주특별자치도,제주시,조천읍 와흘리,501103349181.0,조와로,329.0,0.0
1343969,501102592215220,50110259221522,5011025922,1522,0,398,제주특별자치도,제주시,조천읍 와흘리,501104848175.0,신촌남8길,276.0,0.0
1343970,501102592215804,50110259221580,5011025922,1580,4,5,제주특별자치도,제주시,조천읍 와흘리,-,-,-,-
1343995,501102532520571,50110253252057,5011025325,2057,1,703,제주특별자치도,제주시,애월읍 수산리,501103349135.0,엄장로,67.0,0.0
1343994,501102532520010,50110253252001,5011025325,2001,0,639,제주특별자치도,제주시,애월읍 수산리,501103349236.0,일주서로,6832.0,11.0
1343993,501102592313403,50110259231340,5011025923,1340,3,229,제주특별자치도,제주시,조천읍 조천리,501103349229.0,남조로,3103.0,0.0
1343992,501102592312850,50110259231285,5011025923,1285,0,458,제주특별자치도,제주시,조천읍 조천리,501103349235.0,일주동로,973.0,18.0
1343991,501102592312311,50110259231231,5011025923,1231,1,546,제주특별자치도,제주시,조천읍 조천리,501103349112.0,신북로,274.0,0.0
1343990,50110259239460,5011025923946,5011025923,946,0,772,제주특별자치도,제주시,조천읍 조천리,-,-,-,-
