,시군구법정동번지코드,시군구법정동번코드,시군구법정동코드,본번,부번,사용량_KWH,시도명,시군구명,법정동명,새주소대로로코드,새주소대로로명,새주소본번,새주소부번
403444,361103302112060,36110330211206,3611033021,1206,0,2447,세종특별자치시,세종특별자치시,부강면 부강리,361103258069.0,청연로,165.0,12.0
403445,361103302112465,36110330211246,3611033021,1246,5,1296,세종특별자치시,세종특별자치시,부강면 부강리,-,-,-,-
403446,36110330222092,3611033022209,3611033022,209,2,596,세종특별자치시,세종특별자치시,부강면 행산리,361103240037.0,부강행산로,279.0,0.0
403447,36110330222564,3611033022256,3611033022,256,4,304,세종특별자치시,세종특별자치시,부강면 행산리,361104574731.0,행산웃골길,29.0,3.0
403449,3611033023930,361103302393,3611033023,93,0,269,세종특별자치시,세종특별자치시,부강면 산수리,361104574723.0,산수2길,39.0,10.0
403450,3611033023930,361103302393,3611033023,93,0,269,세종특별자치시,세종특별자치시,부강면 산수리,361104574723.0,산수2길,39.0,12.0
403451,36110330231040,3611033023104,3611033023,104,0,646,세종특별자치시,세종특별자치시,부강면 산수리,361103258064.0,갈산산수로,281.0,0.0
403452,36110330231053,3611033023105,3611033023,105,3,4071,세종특별자치시,세종특별자치시,부강면 산수리,361103258064.0,갈산산수로,281.0,1.0
403453,36110330231062,3611033023106,3611033023,106,2,186,세종특별자치시,세종특별자치시,부강면 산수리,361103258064.0,갈산산수로,283.0,0.0
403454,3611033024640,361103302464,3611033024,64,0,397,세종특별자치시,세종특별자치시,부강면 갈산리,361104574699.0,갈산1길,42.0,0.0
403455,36110330241060,3611033024106,3611033024,106,0,20,세종특별자치시,세종특별자치시,부강면 갈산리,-,-,-,-
403456,36110330242692,3611033024269,3611033024,269,2,611,세종특별자치시,세종특별자치시,부강면 갈산리,-,-,-,-
403457,36110330243890,3611033024389,3611033024,389,0,3001,세종특별자치시,세종특별자치시,부강면 갈산리,361103240037.0,부강행산로,143.0,0.0
403458,36110330244003,3611033024400,3611033024,400,3,660,세종특별자치시,세종특별자치시,부강면 갈산리,-,-,-,-
403459,36110330244473,3611033024447,3611033024,447,3,646,세종특별자치시,세종특별자치시,부강면 갈산리,361104574701.0,갈산웃골길,88.0,0.0
403460,36110330251466,3611033025146,3611033025,146,6,190,세종특별자치시,세종특별자치시,부강면 문곡리,-,-,-,-
403461,36110330251542,3611033025154,3611033025,154,2,668,세종특별자치시,세종특별자치시,부강면 문곡리,361103000168.0,연청로,1167.0,0.0
403462,36110330253891,3611033025389,3611033025,389,1,547,세종특별자치시,세종특별자치시,부강면 문곡리,361104574712.0,문곡대국터길,5.0,12.0
403463,36110330254063,3611033025406,3611033025,406,3,909,세종특별자치시,세종특별자치시,부강면 문곡리,361103240036.0,부강외천로,238.0,4.0
403464,36110330254300,3611033025430,3611033025,430,0,1205,세종특별자치시,세종특별자치시,부강면 문곡리,361103240036.0,부강외천로,272.0,0.0
403465,361103302546332,3611033025463,3611033025,463,32,3474,세종특별자치시,세종특별자치시,부강면 문곡리,-,-,-,-
403443,361103302110892,36110330211089,3611033021,1089,2,161,세종특별자치시,세종특별자치시,부강면 부강리,361103258069.0,청연로,161.0,0.0
403442,3611033021106419,36110330211064,3611033021,1064,19,738,세종특별자치시,세종특별자치시,부강면 부강리,361103240037.0,부강행산로,33.0,0.0
403441,361103302110620,36110330211062,3611033021,1062,0,464,세종특별자치시,세종특별자치시,부강면 부강리,361104574728.0,용포동촌길,23.0,37.0
403440,361103302110206,36110330211020,3611033021,1020,6,4706,세종특별자치시,세종특별자치시,부강면 부강리,361103258069.0,청연로,135.0,0.0
403418,36110330214992,3611033021499,3611033021,499,2,1483,세종특별자치시,세종특별자치시,부강면 부강리,361104574717.0,부강3길,20.0,17.0
403419,361103302150410,3611033021504,3611033021,504,10,1736,세종특별자치시,세종특별자치시,부강면 부강리,361103258067.0,부강금호로,2.0,18.0
403420,36110330215132,3611033021513,3611033021,513,2,388,세종특별자치시,세종특별자치시,부강면 부강리,361103258067.0,부강금호로,19.0,0.0
403421,361103302151812,3611033021518,3611033021,518,12,5081,세종특별자치시,세종특별자치시,부강면 부강리,361103258068.0,부강로,1.0,0.0
403422,36110330215221,3611033021522,3611033021,522,1,2893,세종특별자치시,세종특별자치시,부강면 부강리,-,-,-,-
403423,36110330215226,3611033021522,3611033021,522,6,2474,세종특별자치시,세종특별자치시,부강면 부강리,361103240036.0,부강외천로,20.0,0.0
403424,36110330215230,3611033021523,3611033021,523,0,5921,세종특별자치시,세종특별자치시,부강면 부강리,361103240036.0,부강외천로,10.0,0.0
403425,36110330215382,3611033021538,3611033021,538,2,196,세종특별자치시,세종특별자치시,부강면 부강리,-,-,-,-
